"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-01-27",,,"63",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-01-28",,,"68",",,W","56",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-01-29",,,"73",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-01-30",,,"66",",,W","54",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-01-31",,,"60",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-01",,,"60",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-02",,,"58",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-03",,,"55",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-04",,,"61",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-05",,,"57",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-06",,,"57",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-07",,,"53",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-08",,,"55",",,W","43",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-09",,,"57",",,W","45",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-10",,,"62",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-11",,,"59",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-12",,,"60",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-13",,,"58",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-14",,,"58",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-15",,,"59",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-16",,,"60",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-17",,,"58",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-18",,,"64",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-19",,,"62",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-20",,,"58",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-21",,,"60",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-22",,,"61",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-23",,,"66",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-24",,,"71",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-25",,,"63",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-26",,,"62",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-27",,,"61",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-28",,,"66",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-02-29",,,"59",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-01",,,"57",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-02",,,"54",",,W","44",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-03",,,"55",",,W","45",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-04",,,"58",",,W","46",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-05",,,"60",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-06",,,"57",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-07",,,"60",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-08",,,"65",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-09",,,"60",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-10",,,"62",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-11",,,"59",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-12",,,"60",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-13",,,"61",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-14",,,"68",",,W","57",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-15",,,"73",",,W","60",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-16",,,"67",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-17",,,"61",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-18",,,"60",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-19",,,"60",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-20",,,"60",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-21",,,"65",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-22",,,"65",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-23",,,"59",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-24",,,"58",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-25",,,"57",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-26",,,"60",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-27",,,"59",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-28",,,"61",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-29",,,"53",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-30",,,"62",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-03-31",,,"62",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-01",,,"69",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-02",,,"65",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-03",,,"59",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-04",,,"54",",,W","42",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-05",,,"54",",,W","43",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-06",,,"58",",,W","45",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-07",,,"58",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-08",,,"64",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-09",,,"67",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-10",,,"72",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-11",,,"65",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-12",,,"58",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-13",,,"55",",,W","46",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-14",,,"58",",,W","46",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-15",,,"60",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-16",,,"67",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-17",,,"73",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-18",,,"70",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-19",,,"61",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-20",,,"62",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-21",,,"68",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-22",,,"62",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-23",,,"60",",,W","54",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-24",,,"62",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-25",,,"60",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-26",,,"60",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-27",,,"62",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-28",,,"62",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-29",,,"63",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-04-30",,,"63",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-01",,,"68",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-02",,,"65",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-03",,,"68",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-04",,,"55",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-05",,,"57",",,W","47",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-06",,,"60",",,W","48",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-07",,,"64",",,W","49",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-08",,,"78",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-09",,,"81",",,W","54",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-10",,,"78",",,W","54",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-11",,,"66",",,W","52",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-12",,,"60",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-13",,,"59",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-14",,,"62",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-15",,,"61",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-16",,,"63",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-17",,,"63",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-18",,,"62",",,W","53",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-19",,,"62",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-20",,,"65",",,W","50",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-21",,,"69",",,W","51",",,W"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","37.7705","-122.4269","45.7","2024-05-22",,,"67",",,W","52",",,W"
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-01",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-02",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-03",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-04",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-05",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-06",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-07",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-08",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-09",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-10",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-11",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-12",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-13",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-14",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-16",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-17",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-18",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-19",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-20",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-21",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-22",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-23",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-24",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-25",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-26",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-27",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-28",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-29",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-30",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-01-31",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-01",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-02",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-03",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-04",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-05",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-06",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-07",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-08",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-09",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-10",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-11",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-12",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-13",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-14",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-15",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-16",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-17",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-18",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-19",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-20",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-21",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-22",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-23",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-24",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-25",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-26",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-27",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-28",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-02-29",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-01",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-02",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-03",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-04",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-05",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-06",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-07",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-08",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-09",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-10",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-11",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-12",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-13",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-14",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-15",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-16",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-17",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-18",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-19",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-20",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-21",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-22",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-23",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-24",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-25",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-26",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-27",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-28",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-29",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-30",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-03-31",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-01",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-02",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-03",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-04",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-05",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-06",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-07",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-08",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-09",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-10",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-11",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-12",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-13",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-14",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-15",,,,,,
"US1CAAL0034","BERKELEY 1.1 NE, CA US","37.877502","-122.281264","36.6","2024-04-16",,,,,,
